frame,input.bActivateBoost,input.bHoldingBoost,input.Steer,input.Throttle,car.Location.X,car.Location.Y,car.Location.Z,car.LinearVelocity.X,car.LinearVelocity.Y,car.LinearVelocity.Z,car.Quaternion.X,car.Quaternion.Y,car.Quaternion.Z,car.Quaternion.W,car.AngularVelocity.X,car.AngularVelocity.Y,car.AngularVelocity.Z
11,True,True,0.000000,1.000000,-2000.000000,-4489.509766,18.629999,0.000000,226.830002,8.330000,-0.002242,0.002247,0.707101,0.707105,0.000500,0.000000,0.000000
12,True,True,0.000000,1.000000,-2000.000000,-4487.549805,18.629999,0.000000,246.409988,8.330000,-0.002242,0.002247,0.707101,0.707105,0.000500,0.000000,0.000000
13,True,True,0.000000,1.000000,-2000.000000,-4485.429688,18.629999,0.000000,265.820007,8.330000,-0.002242,0.002247,0.707101,0.707105,0.000500,0.000000,0.000000
14,True,True,0.000000,1.000000,-2000.000000,-4483.149902,18.629999,0.000000,285.059998,8.330000,-0.002242,0.002247,0.707101,0.707105,0.000500,0.000000,0.000000
15,True,True,0.000000,1.000000,-2000.000000,-4480.699707,18.629999,0.000000,304.139984,8.330000,-0.002242,0.002247,0.707101,0.707105,0.000500,0.000000,0.000000
16,True,True,0.000000,1.000000,-2000.000000,-4478.100098,18.629999,0.000000,323.049988,8.330000,-0.002242,0.002247,0.707101,0.707105,0.000500,0.000000,0.000000
17,True,True,0.000000,1.000000,-2000.000000,-4475.339844,18.629999,0.000000,341.799988,8.330000,-0.002242,0.002247,0.707101,0.707105,0.000500,0.000000,0.000000
18,True,True,0.000000,1.000000,-2000.000000,-4472.419922,18.629999,0.000000,360.389984,8.330000,-0.002242,0.002247,0.707101,0.707105,0.000500,0.000000,0.000000
19,True,True,0.000000,1.000000,-2000.000000,-4469.350098,18.629999,0.000000,378.819977,8.330000,-0.002242,0.002247,0.707101,0.707105,0.000400,0.000000,0.000000
20,True,True,0.000000,1.000000,-2000.000000,-4466.120117,18.629999,0.000000,397.089996,8.330000,-0.002242,0.002247,0.707101,0.707105,0.000400,0.000000,0.000000
21,True,True,0.000000,1.000000,-2000.000000,-4462.739746,18.629999,0.000000,415.209991,8.330000,-0.002242,0.002247,0.707101,0.707105,0.000400,0.000000,0.000000
22,True,True,0.000000,1.000000,-2000.000000,-4459.209961,18.629999,0.000000,433.169983,8.330000,-0.002242,0.002247,0.707101,0.707105,0.000400,0.000000,0.000000
23,True,True,0.000000,1.000000,-2000.000000,-4455.529785,18.629999,0.000000,450.979980,8.330000,-0.002242,0.002247,0.707101,0.707105,0.000400,0.000000,0.000000
24,True,True,0.000000,1.000000,-2000.000000,-4451.699707,18.629999,0.000000,468.639984,8.330000,-0.002242,0.002247,0.707101,0.707105,0.000400,0.000000,0.000000
25,True,True,0.000000,1.000000,-2000.000000,-4447.719727,18.629999,0.000000,486.139984,8.330000,-0.002242,0.002247,0.707101,0.707105,0.000400,0.000000,0.000000
26,True,True,0.000000,1.000000,-2000.000000,-4443.600098,18.629999,0.000000,503.489990,8.330000,-0.002242,0.002247,0.707101,0.707105,0.000400,0.000000,0.000000
27,True,True,0.000000,1.000000,-2000.000000,-4439.339844,18.629999,0.000000,520.700012,8.330000,-0.002242,0.002247,0.707101,0.707105,0.000400,0.000000,0.000000
28,True,True,0.000000,1.000000,-2000.000000,-4434.929688,18.629999,0.000000,537.760010,8.330000,-0.002242,0.002247,0.707101,0.707105,0.000300,0.000000,0.000000
29,True,True,0.000000,1.000000,-2000.000000,-4430.379883,18.629999,0.000000,554.669983,8.330000,-0.002242,0.002247,0.707101,0.707105,0.000300,0.000000,0.000000
30,True,True,0.000000,1.000000,-2000.000000,-4425.689941,18.629999,0.000000,571.440002,8.330000,-0.002242,0.002247,0.707101,0.707105,0.000300,0.000000,0.000000
31,True,True,0.000000,1.000000,-2000.000000,-4420.859863,18.629999,0.000000,588.059998,8.330000,-0.002242,0.002247,0.707101,0.707105,0.000300,0.000000,0.000000
32,True,True,0.000000,1.000000,-2000.000000,-4415.890137,18.629999,0.000000,604.539978,8.330000,-0.002242,0.002247,0.707101,0.707105,0.000300,0.000000,0.000000
33,True,True,0.000000,1.000000,-2000.000000,-4410.779785,18.629999,0.000000,620.880005,8.330000,-0.002242,0.002247,0.707101,0.707105,0.000300,0.000000,0.000000
34,True,True,0.000000,1.000000,-2000.000000,-4405.540039,18.629999,0.000000,637.079956,8.330000,-0.002242,0.002247,0.707101,0.707105,0.000300,0.000000,0.000000
35,True,True,0.000000,1.000000,-2000.000000,-4400.159668,18.629999,0.000000,653.140015,8.330000,-0.002242,0.002247,0.707101,0.707105,0.000300,0.000000,0.000000
36,True,True,0.000000,1.000000,-2000.000000,-4394.649902,18.629999,0.000000,669.059998,8.330000,-0.002242,0.002247,0.707101,0.707105,0.000300,0.000000,0.000000
37,True,True,0.000000,1.000000,-2000.000000,-4389.009766,18.629999,0.000000,684.849976,8.330000,-0.002242,0.002247,0.707101,0.707105,0.000300,0.000000,0.000000
38,True,True,0.000000,1.000000,-2000.000000,-4383.229980,18.629999,0.000000,700.500000,8.330000,-0.002242,0.002247,0.707101,0.707105,0.000200,0.000000,0.000000
39,True,True,0.000000,1.000000,-2000.000000,-4377.319824,18.629999,0.000000,716.019958,8.330000,-0.002242,0.002247,0.707101,0.707105,0.000200,0.000000,0.000000
40,True,True,0.000000,1.000000,-2000.000000,-4371.279785,18.629999,0.000000,731.399963,8.330000,-0.002242,0.002247,0.707101,0.707105,0.000200,0.000000,0.000000
41,True,True,0.000000,1.000000,-2000.000000,-4365.120117,18.629999,0.000000,746.649963,8.330000,-0.002242,0.002247,0.707101,0.707105,0.000200,0.000000,0.000000
42,True,True,0.000000,1.000000,-2000.000000,-4358.830078,18.629999,0.000000,761.769958,8.330000,-0.002242,0.002247,0.707101,0.707105,0.000200,0.000000,0.000000
43,True,True,0.000000,1.000000,-2000.000000,-4352.409668,18.629999,0.000000,776.760010,8.330000,-0.002242,0.002247,0.707101,0.707105,0.000200,0.000000,0.000000
44,True,True,0.000000,1.000000,-2000.000000,-4345.870117,18.629999,0.000000,791.619995,8.330000,-0.002242,0.002247,0.707101,0.707105,0.000200,0.000000,0.000000
45,True,True,0.000000,1.000000,-2000.000000,-4339.199707,18.629999,0.000000,806.359985,8.330000,-0.002242,0.002247,0.707101,0.707105,0.000200,0.000000,0.000000
46,True,True,0.000000,1.000000,-2000.000000,-4332.409668,18.629999,0.000000,820.969971,8.330000,-0.002242,0.002247,0.707101,0.707105,0.000200,0.000000,0.000000
47,True,True,0.000000,1.000000,-2000.000000,-4325.500000,18.629999,0.000000,835.449951,8.330000,-0.002242,0.002247,0.707101,0.707105,0.000200,0.000000,0.000000
48,True,True,0.000000,1.000000,-2000.000000,-4318.469727,18.629999,0.000000,849.809998,8.330000,-0.002242,0.002247,0.707101,0.707105,0.000100,0.000000,0.000000
49,True,True,0.000000,1.000000,-2000.000000,-4311.319824,18.629999,0.000000,864.049988,8.330000,-0.002242,0.002247,0.707101,0.707105,0.000100,0.000000,0.000000
50,True,True,0.000000,1.000000,-2000.000000,-4304.049805,18.629999,0.000000,878.169983,8.330000,-0.002242,0.002247,0.707101,0.707105,0.000100,0.000000,0.000000
51,True,True,0.000000,1.000000,-2000.000000,-4296.659668,18.629999,0.000000,892.159973,8.330000,-0.002242,0.002247,0.707101,0.707105,0.000100,0.000000,0.000000
52,True,True,0.000000,1.000000,-2000.000000,-4289.159668,18.629999,0.000000,906.029968,8.330000,-0.002242,0.002247,0.707101,0.707105,0.000100,0.000000,0.000000
53,True,True,0.000000,1.000000,-2000.000000,-4281.540039,18.629999,0.000000,919.789978,8.330000,-0.002242,0.002247,0.707101,0.707105,0.000100,0.000000,0.000000
54,True,True,0.000000,1.000000,-2000.000000,-4273.810059,18.629999,0.000000,933.429993,8.330000,-0.002242,0.002247,0.707101,0.707105,0.000100,0.000000,0.000000
55,True,True,0.000000,1.000000,-2000.000000,-4265.959961,18.629999,0.000000,946.949951,8.330000,-0.002242,0.002247,0.707101,0.707105,0.000100,0.000000,0.000000
56,True,True,0.000000,1.000000,-2000.000000,-4258.000000,18.629999,0.000000,960.349976,8.330000,-0.002242,0.002247,0.707101,0.707105,0.000100,0.000000,0.000000
57,True,True,0.000000,1.000000,-2000.000000,-4249.929688,18.629999,0.000000,973.639954,8.330000,-0.002242,0.002247,0.707101,0.707105,0.000100,0.000000,0.000000
58,True,True,0.000000,1.000000,-2000.000000,-4241.750000,18.629999,0.000000,986.820007,8.330000,-0.002242,0.002247,0.707101,0.707105,0.000100,0.000000,0.000000
59,True,True,0.000000,1.000000,-2000.000000,-4233.459961,18.629999,0.000000,999.880005,8.330000,-0.002242,0.002247,0.707101,0.707105,0.000000,0.000000,0.000000
60,True,True,0.000000,1.000000,-2000.000000,-4225.060059,18.629999,0.000000,1012.829956,8.330000,-0.002242,0.002247,0.707101,0.707105,0.000000,0.000000,0.000000
61,True,True,0.000000,1.000000,-2000.000000,-4216.549805,18.629999,0.000000,1025.669922,8.330000,-0.002242,0.002247,0.707101,0.707105,0.000000,0.000000,0.000000
62,True,True,0.000000,1.000000,-2000.000000,-4207.929688,18.629999,0.000000,1038.400024,8.330000,-0.002242,0.002247,0.707101,0.707105,0.000000,0.000000,0.000000
63,True,True,0.000000,1.000000,-2000.000000,-4199.209961,18.629999,0.000000,1051.020020,8.330000,-0.002242,0.002247,0.707101,0.707105,0.000000,0.000000,0.000000
64,True,True,0.000000,1.000000,-2000.000000,-4190.379883,18.629999,0.000000,1063.530029,8.330000,-0.002242,0.002247,0.707101,0.707105,0.000000,0.000000,0.000000
65,True,True,0.000000,1.000000,-2000.000000,-4181.449707,18.629999,0.000000,1075.939941,8.330000,-0.002242,0.002247,0.707101,0.707105,0.000000,0.000000,0.000000
66,True,True,0.000000,1.000000,-2000.000000,-4172.409668,18.629999,0.000000,1088.239990,8.330000,-0.002242,0.002247,0.707101,0.707105,0.000000,0.000000,0.000000
67,True,True,0.000000,1.000000,-2000.000000,-4163.270020,18.629999,0.000000,1100.429932,8.330000,-0.002242,0.002247,0.707101,0.707105,0.000000,0.000000,0.000000
68,True,True,0.000000,1.000000,-2000.000000,-4154.029785,18.629999,0.000000,1112.520020,8.330000,-0.002242,0.002247,0.707101,0.707105,0.000000,0.000000,0.000000
69,True,True,0.000000,1.000000,-2000.000000,-4144.689941,18.629999,0.000000,1124.510010,8.330000,-0.002242,0.002247,0.707101,0.707105,0.000000,0.000000,0.000000
70,True,True,0.000000,1.000000,-2000.000000,-4135.250000,18.629999,0.000000,1136.390015,8.330000,-0.002242,0.002247,0.707101,0.707105,0.000000,0.000000,0.000000
71,True,True,0.000000,1.000000,-2000.000000,-4125.709961,18.629999,0.000000,1148.169922,8.330000,-0.002242,0.002247,0.707101,0.707105,0.000000,0.000000,0.000000
72,True,True,0.000000,1.000000,-2000.000000,-4116.069824,18.629999,0.000000,1159.849976,8.330000,-0.002242,0.002247,0.707101,0.707105,0.000000,0.000000,0.000000
73,True,True,0.000000,1.000000,-2000.000000,-4106.339844,18.629999,0.000000,1171.429932,8.330000,-0.002242,0.002247,0.707101,0.707105,0.000000,0.000000,0.000000
74,True,True,0.000000,1.000000,-2000.000000,-4096.509766,18.629999,0.000000,1182.910034,8.330000,-0.002242,0.002247,0.707101,0.707105,0.000000,0.000000,0.000000
75,True,True,0.000000,1.000000,-2000.000000,-4086.579834,18.629999,0.000000,1194.289917,8.330000,-0.002242,0.002247,0.707101,0.707105,0.000000,0.000000,0.000000
76,True,True,0.000000,1.000000,-2000.000000,-4076.559814,18.629999,0.000000,1205.569946,8.330000,-0.002242,0.002247,0.707101,0.707105,0.000000,0.000000,0.000000
77,True,True,0.000000,1.000000,-2000.000000,-4066.439941,18.629999,0.000000,1216.760010,8.330000,-0.002242,0.002247,0.707101,0.707105,0.000000,0.000000,0.000000
78,True,True,0.000000,1.000000,-2000.000000,-4056.229980,18.629999,0.000000,1227.849976,8.330000,-0.002242,0.002247,0.707101,0.707105,0.000000,0.000000,0.000000
79,True,True,0.000000,1.000000,-2000.000000,-4045.929932,18.629999,0.000000,1238.849976,8.330000,-0.002242,0.002247,0.707101,0.707105,0.000000,0.000000,0.000000
80,True,True,0.000000,1.000000,-2000.000000,-4035.539795,18.629999,0.000000,1249.750000,8.330000,-0.002242,0.002247,0.707101,0.707105,0.000000,0.000000,0.000000
81,True,True,0.000000,1.000000,-2000.000000,-4025.059814,18.629999,0.000000,1260.559937,8.330000,-0.002242,0.002247,0.707101,0.707105,0.000000,0.000000,0.000000
82,True,True,0.000000,1.000000,-2000.000000,-4014.489990,18.629999,0.000000,1271.280029,8.330000,-0.002242,0.002247,0.707101,0.707105,0.000000,0.000000,0.000000
83,True,True,0.000000,1.000000,-2000.000000,-4003.829834,18.629999,0.000000,1281.900024,8.330000,-0.002242,0.002247,0.707101,0.707105,0.000000,0.000000,0.000000
84,True,True,0.000000,1.000000,-2000.000000,-3993.079834,18.629999,0.000000,1292.429932,8.330000,-0.002242,0.002247,0.707101,0.707105,0.000000,0.000000,0.000000
85,True,True,0.000000,1.000000,-2000.000000,-3982.239990,18.629999,0.000000,1302.869995,8.330000,-0.002242,0.002247,0.707101,0.707105,0.000000,0.000000,0.000000
86,True,True,0.000000,1.000000,-2000.000000,-3971.309814,18.629999,0.000000,1313.219971,8.330000,-0.002242,0.002247,0.707101,0.707105,0.000000,0.000000,0.000000
87,True,True,0.000000,1.000000,-2000.000000,-3960.299805,18.629999,0.000000,1323.489990,8.330000,-0.002242,0.002247,0.707101,0.707105,0.000000,0.000000,0.000000
88,True,True,0.000000,1.000000,-2000.000000,-3949.199951,18.629999,0.000000,1333.669922,8.330000,-0.002242,0.002247,0.707101,0.707105,0.000000,0.000000,0.000000
89,True,True,0.000000,1.000000,-2000.000000,-3938.020020,18.629999,0.000000,1343.760010,8.330000,-0.002242,0.002247,0.707101,0.707105,0.000000,0.000000,0.000000
90,True,True,0.000000,1.000000,-2000.000000,-3926.750000,18.629999,0.000000,1353.760010,8.330000,-0.002242,0.002247,0.707101,0.707105,0.000000,0.000000,0.000000
91,True,True,0.000000,1.000000,-2000.000000,-3915.399902,18.629999,0.000000,1363.679932,8.330000,-0.002242,0.002247,0.707101,0.707105,0.000000,0.000000,0.000000
92,True,True,0.000000,1.000000,-2000.000000,-3903.969971,18.629999,0.000000,1373.510010,8.330000,-0.002242,0.002247,0.707101,0.707105,0.000000,0.000000,0.000000
93,True,True,0.000000,1.000000,-2000.000000,-3892.459961,18.629999,0.000000,1383.260010,8.330000,-0.002242,0.002247,0.707101,0.707105,0.000000,0.000000,0.000000
94,True,True,0.000000,1.000000,-2000.000000,-3880.859863,18.629999,0.000000,1392.919922,8.330000,-0.002242,0.002247,0.707101,0.707105,0.000000,0.000000,0.000000
95,True,True,0.000000,1.000000,-2000.000000,-3869.179932,18.629999,0.000000,1402.359985,8.330000,-0.002242,0.002247,0.707101,0.707105,0.000000,0.000000,0.000000
96,True,True,0.000000,1.000000,-2000.000000,-3857.419922,18.629999,0.000000,1410.619995,8.330000,-0.002242,0.002247,0.707101,0.707105,-0.000100,0.000000,0.000000
97,True,True,0.000000,1.000000,-2000.000000,-3845.599854,18.629999,0.000000,1418.880005,8.330000,-0.002242,0.002247,0.707101,0.707105,-0.000100,0.000000,0.000000
98,True,True,0.000000,1.000000,-2000.000000,-3833.709961,18.629999,0.000000,1427.140015,8.330000,-0.002242,0.002247,0.707101,0.707105,-0.000100,0.000000,0.000000
99,True,True,0.000000,1.000000,-2000.000000,-3821.750000,18.629999,0.000000,1435.400024,8.330000,-0.002242,0.002247,0.707101,0.707105,-0.000100,0.000000,0.000000
100,True,True,0.000000,1.000000,-2000.000000,-3809.719971,18.629999,0.000000,1443.659912,8.330000,-0.002242,0.002247,0.707101,0.707105,-0.000100,0.000000,0.000000
101,True,True,0.000000,1.000000,-2000.000000,-3797.619873,18.629999,0.000000,1451.919922,8.330000,-0.002242,0.002247,0.707101,0.707105,-0.000100,0.000000,0.000000
102,True,True,0.000000,1.000000,-2000.000000,-3785.449951,18.629999,0.000000,1460.179932,8.330000,-0.002242,0.002247,0.707101,0.707105,-0.000100,0.000000,0.000000
103,True,True,0.000000,1.000000,-2000.000000,-3773.209961,18.629999,0.000000,1468.439941,8.330000,-0.002242,0.002247,0.707101,0.707105,-0.000100,0.000000,0.000000
104,True,True,0.000000,1.000000,-2000.000000,-3760.899902,18.629999,0.000000,1476.699951,8.330000,-0.002242,0.002247,0.707101,0.707105,-0.000100,0.000000,0.000000
105,True,True,0.000000,1.000000,-2000.000000,-3748.520020,18.629999,0.000000,1484.959961,8.330000,-0.002242,0.002247,0.707101,0.707105,-0.000100,0.000000,0.000000
106,True,True,0.000000,1.000000,-2000.000000,-3736.079834,18.629999,0.000000,1493.219971,8.330000,-0.002242,0.002247,0.707101,0.707105,-0.000100,0.000000,0.000000
107,True,True,0.000000,1.000000,-2000.000000,-3723.569824,18.629999,0.000000,1501.479980,8.330000,-0.002242,0.002247,0.707101,0.707105,-0.000100,0.000000,0.000000
108,True,True,0.000000,1.000000,-2000.000000,-3710.989990,18.629999,0.000000,1509.739990,8.330000,-0.002242,0.002247,0.707101,0.707105,-0.000100,0.000000,0.000000
109,True,True,0.000000,1.000000,-2000.000000,-3698.339844,18.629999,0.000000,1518.000000,8.330000,-0.002242,0.002247,0.707101,0.707105,-0.000100,0.000000,0.000000
110,True,True,0.000000,1.000000,-2000.000000,-3685.619873,18.629999,0.000000,1526.260010,8.330000,-0.002242,0.002247,0.707101,0.707105,-0.000100,0.000000,0.000000
111,True,True,0.000000,1.000000,-2000.000000,-3672.829834,18.629999,0.000000,1534.520020,8.330000,-0.002242,0.002247,0.707101,0.707105,-0.000100,0.000000,0.000000
112,True,True,0.000000,1.000000,-2000.000000,-3659.969971,18.629999,0.000000,1542.779907,8.330000,-0.002242,0.002247,0.707101,0.707105,-0.000100,0.000000,0.000000
113,True,True,0.000000,1.000000,-2000.000000,-3647.040039,18.629999,0.000000,1551.039917,8.330000,-0.002242,0.002247,0.707101,0.707105,-0.000100,0.000000,0.000000
114,True,True,0.000000,1.000000,-2000.000000,-3634.049805,18.629999,0.000000,1559.299927,8.330000,-0.002242,0.002247,0.707101,0.707105,-0.000100,0.000000,0.000000
115,True,True,0.000000,1.000000,-2000.000000,-3620.989990,18.629999,0.000000,1567.559937,8.330000,-0.002242,0.002247,0.707101,0.707105,-0.000100,0.000000,0.000000
116,True,True,0.000000,1.000000,-2000.000000,-3607.859863,18.629999,0.000000,1575.819946,8.330000,-0.002242,0.002247,0.707101,0.707105,-0.000100,0.000000,0.000000
117,True,True,0.000000,1.000000,-2000.000000,-3594.659912,18.629999,0.000000,1584.079956,8.330000,-0.002242,0.002247,0.707101,0.707105,-0.000100,0.000000,0.000000
118,True,True,0.000000,1.000000,-2000.000000,-3581.389893,18.629999,0.000000,1592.339966,8.330000,-0.002242,0.002247,0.707101,0.707105,-0.000100,0.000000,0.000000
119,True,True,0.000000,1.000000,-2000.000000,-3568.049805,18.629999,0.000000,1600.599976,8.330000,-0.002242,0.002247,0.707101,0.707105,-0.000100,0.000000,0.000000
120,True,True,0.000000,1.000000,-2000.000000,-3554.639893,18.629999,0.000000,1608.859985,8.330000,-0.002242,0.002247,0.707101,0.707105,-0.000100,0.000000,0.000000
121,True,True,0.000000,1.000000,-2000.000000,-3541.229980,18.629999,0.000000,1608.859985,8.360000,-0.002242,0.002247,0.707101,0.707105,-0.000100,0.000000,0.000000
122,True,True,0.000000,1.000000,-2000.000000,-3527.819824,18.629999,0.000000,1608.859985,8.380000,-0.002242,0.002247,0.707101,0.707105,-0.000100,0.000000,0.000000
123,True,True,0.000000,1.000000,-2000.000000,-3514.409912,18.629999,0.000000,1608.859985,8.389999,-0.002242,0.002247,0.707101,0.707105,-0.000100,0.000000,0.000000
124,True,True,0.000000,1.000000,-2000.000000,-3501.000000,18.629999,0.000000,1608.859985,8.400000,-0.002242,0.002247,0.707101,0.707105,-0.000100,0.000000,0.000000
125,True,True,0.000000,1.000000,-2000.000000,-3487.589844,18.629999,0.000000,1608.859985,8.410000,-0.002242,0.002247,0.707101,0.707105,-0.000100,0.000000,0.000000
126,True,True,0.000000,1.000000,-2000.000000,-3474.179932,18.629999,0.000000,1608.859985,8.410000,-0.002242,0.002247,0.707101,0.707105,-0.000100,0.000000,0.000000
127,True,True,0.000000,1.000000,-2000.000000,-3460.770020,18.629999,0.000000,1608.859985,8.410000,-0.002242,0.002247,0.707101,0.707105,-0.000100,0.000000,0.000000
128,True,True,0.000000,1.000000,-2000.000000,-3447.359863,18.629999,0.000000,1608.859985,8.410000,-0.002242,0.002247,0.707101,0.707105,-0.000100,0.000000,0.000000
129,True,True,0.000000,1.000000,-2000.000000,-3433.949951,18.629999,0.000000,1608.859985,8.410000,-0.002242,0.002247,0.707101,0.707105,-0.000100,0.000000,0.000000
130,True,True,0.000000,1.000000,-2000.000000,-3420.540039,18.629999,0.000000,1608.859985,8.410000,-0.002242,0.002247,0.707101,0.707105,-0.000100,0.000000,0.000000
131,True,True,0.000000,1.000000,-2000.000000,-3407.129883,18.629999,0.000000,1608.859985,8.410000,-0.002242,0.002247,0.707101,0.707105,-0.000100,0.000000,0.000000
132,True,True,0.000000,1.000000,-2000.000000,-3393.719971,18.629999,0.000000,1608.859985,8.410000,-0.002242,0.002247,0.707101,0.707105,-0.000100,0.000000,0.000000
133,True,True,0.000000,1.000000,-2000.000000,-3380.309814,18.629999,0.000000,1608.859985,8.410000,-0.002242,0.002247,0.707101,0.707105,-0.000100,0.000000,0.000000
134,True,True,0.000000,1.000000,-2000.000000,-3366.899902,18.629999,0.000000,1608.859985,8.410000,-0.002242,0.002247,0.707101,0.707105,-0.000100,0.000000,0.000000
135,True,True,0.000000,1.000000,-2000.000000,-3353.489990,18.629999,0.000000,1608.859985,8.410000,-0.002242,0.002247,0.707101,0.707105,-0.000100,0.000000,0.000000
136,True,True,0.000000,1.000000,-2000.000000,-3340.079834,18.629999,0.000000,1608.859985,8.410000,-0.002242,0.002247,0.707101,0.707105,-0.000100,0.000000,0.000000
137,True,True,0.000000,1.000000,-2000.000000,-3326.669922,18.629999,0.000000,1608.859985,8.410000,-0.002242,0.002247,0.707101,0.707105,-0.000100,0.000000,0.000000
138,True,True,0.000000,1.000000,-2000.000000,-3313.260010,18.629999,0.000000,1608.859985,8.410000,-0.002242,0.002247,0.707101,0.707105,-0.000100,0.000000,0.000000
139,True,True,0.000000,1.000000,-2000.000000,-3299.849854,18.629999,0.000000,1608.859985,8.410000,-0.002242,0.002247,0.707101,0.707105,-0.000100,0.000000,0.000000
140,True,True,0.000000,1.000000,-2000.000000,-3286.439941,18.629999,0.000000,1608.859985,8.410000,-0.002242,0.002247,0.707101,0.707105,-0.000100,0.000000,0.000000
141,True,True,0.000000,1.000000,-2000.000000,-3273.030029,18.629999,0.000000,1608.859985,8.410000,-0.002242,0.002247,0.707101,0.707105,-0.000100,0.000000,0.000000
142,True,True,0.000000,1.000000,-2000.000000,-3259.619873,18.629999,0.000000,1608.859985,8.410000,-0.002242,0.002247,0.707101,0.707105,-0.000100,0.000000,0.000000
143,True,True,0.000000,1.000000,-2000.000000,-3246.209961,18.629999,0.000000,1608.859985,8.410000,-0.002242,0.002247,0.707101,0.707105,-0.000100,0.000000,0.000000
144,True,True,0.000000,1.000000,-2000.000000,-3232.800049,18.629999,0.000000,1608.859985,8.410000,-0.002242,0.002247,0.707101,0.707105,-0.000100,0.000000,0.000000
145,True,True,0.000000,1.000000,-2000.000000,-3219.389893,18.629999,0.000000,1608.859985,8.410000,-0.002242,0.002247,0.707101,0.707105,-0.000100,0.000000,0.000000
146,True,True,0.000000,1.000000,-2000.000000,-3205.979980,18.629999,0.000000,1608.859985,8.410000,-0.002242,0.002247,0.707101,0.707105,-0.000100,0.000000,0.000000
147,True,True,0.000000,1.000000,-2000.000000,-3192.569824,18.629999,0.000000,1608.859985,8.410000,-0.002242,0.002247,0.707101,0.707105,-0.000100,0.000000,0.000000
148,True,True,0.000000,1.000000,-2000.000000,-3179.159912,18.629999,0.000000,1608.859985,8.410000,-0.002242,0.002247,0.707101,0.707105,-0.000100,0.000000,0.000000
149,True,True,0.000000,1.000000,-2000.000000,-3165.750000,18.629999,0.000000,1608.859985,8.410000,-0.002242,0.002247,0.707101,0.707105,-0.000100,0.000000,0.000000
150,True,True,0.000000,1.000000,-2000.000000,-3152.339844,18.629999,0.000000,1608.859985,8.410000,-0.002242,0.002247,0.707101,0.707105,-0.000100,0.000000,0.000000
151,True,True,0.000000,1.000000,-2000.000000,-3138.929932,18.629999,0.000000,1608.859985,8.410000,-0.002242,0.002247,0.707101,0.707105,-0.000100,0.000000,0.000000
152,True,True,0.000000,1.000000,-2000.000000,-3125.520020,18.629999,0.000000,1608.859985,8.410000,-0.002242,0.002247,0.707101,0.707105,-0.000100,0.000000,0.000000
153,True,True,0.000000,1.000000,-2000.000000,-3112.109863,18.629999,0.000000,1608.859985,8.410000,-0.002242,0.002247,0.707101,0.707105,-0.000100,0.000000,0.000000
154,True,True,0.000000,1.000000,-2000.000000,-3098.699951,18.629999,0.000000,1608.859985,8.410000,-0.002242,0.002247,0.707101,0.707105,-0.000100,0.000000,0.000000
155,True,True,0.000000,1.000000,-2000.000000,-3085.290039,18.629999,0.000000,1608.859985,8.410000,-0.002242,0.002247,0.707101,0.707105,-0.000100,0.000000,0.000000
