frame,input.bHandbrake,input.bActivateBoost,input.bHoldingBoost,input.Steer,input.Throttle,car.Location.X,car.Location.Y,car.Location.Z,car.LinearVelocity.X,car.LinearVelocity.Y,car.LinearVelocity.Z,car.Quaternion.X,car.Quaternion.Y,car.Quaternion.Z,car.Quaternion.W,car.AngularVelocity.X,car.AngularVelocity.Y,car.AngularVelocity.Z
19,False,True,True,0.000000,1.000000,-2000.000000,-4469.140137,17.049999,0.000000,378.829987,8.059999,-0.005856,0.005861,0.707091,0.707074,-0.000200,0.000000,0.000000
20,False,True,True,0.000000,1.000000,-2000.000000,-4465.909668,17.049999,0.000000,397.100006,8.059999,-0.005856,0.005861,0.707091,0.707074,-0.000200,0.000000,0.000000
21,False,True,True,0.000000,1.000000,-2000.000000,-4462.529785,17.049999,0.000000,415.220001,8.059999,-0.005856,0.005861,0.707091,0.707074,-0.000300,0.000000,0.000000
22,False,True,True,0.000000,1.000000,-2000.000000,-4459.000000,17.049999,0.000000,433.179993,8.059999,-0.005856,0.005861,0.707091,0.707074,-0.000300,0.000000,0.000000
23,False,True,True,0.000000,1.000000,-2000.000000,-4455.319824,17.049999,0.000000,450.989990,8.059999,-0.005856,0.005861,0.707091,0.707074,-0.000400,0.000000,0.000000
24,False,True,True,0.000000,1.000000,-2000.000000,-4451.489746,17.049999,0.000000,468.649994,8.059999,-0.005856,0.005861,0.707091,0.707074,-0.000400,0.000000,0.000000
25,False,True,True,0.000000,1.000000,-2000.000000,-4447.520020,17.049999,0.000000,486.149994,8.059999,-0.005856,0.005861,0.707091,0.707074,-0.000500,0.000000,0.000000
26,False,True,True,0.000000,1.000000,-2000.000000,-4443.399902,17.049999,0.000000,503.500000,8.059999,-0.005856,0.005861,0.707091,0.707074,-0.000500,0.000000,0.000000
27,False,True,True,0.000000,1.000000,-2000.000000,-4439.129883,17.049999,0.000000,520.709961,8.059999,-0.005856,0.005861,0.707091,0.707074,-0.000600,0.000000,0.000000
28,False,True,True,0.000000,1.000000,-2000.000000,-4434.719727,17.049999,0.000000,537.769958,8.059999,-0.005856,0.005861,0.707091,0.707074,-0.000600,0.000000,0.000000
29,False,True,True,0.000000,1.000000,-2000.000000,-4430.169922,17.049999,0.000000,554.679993,8.059999,-0.005856,0.005861,0.707091,0.707074,-0.000600,0.000000,0.000000
30,False,True,True,0.000000,1.000000,-2000.000000,-4425.479980,17.049999,0.000000,571.450012,8.059999,-0.005856,0.005861,0.707091,0.707074,-0.000700,0.000000,0.000000
31,False,True,True,0.000000,1.000000,-2000.000000,-4420.649902,17.049999,0.000000,588.070007,8.059999,-0.005856,0.005861,0.707091,0.707074,-0.000700,0.000000,0.000000
32,False,True,True,0.000000,1.000000,-2000.000000,-4415.679688,17.049999,0.000000,604.549988,8.059999,-0.005856,0.005861,0.707091,0.707074,-0.000800,0.000000,0.000000
33,False,True,True,0.000000,1.000000,-2000.000000,-4410.569824,17.049999,0.000000,620.890015,8.059999,-0.005856,0.005861,0.707091,0.707074,-0.000800,0.000000,0.000000
34,False,True,True,0.000000,1.000000,-2000.000000,-4405.330078,17.049999,0.000000,637.089966,8.059999,-0.005856,0.005861,0.707091,0.707074,-0.000900,0.000000,0.000000
35,False,True,True,0.000000,1.000000,-2000.000000,-4399.949707,17.049999,0.000000,653.149963,8.059999,-0.005856,0.005861,0.707091,0.707074,-0.000900,0.000000,0.000000
36,False,True,True,0.000000,1.000000,-2000.000000,-4394.439941,17.049999,0.000000,669.070007,8.059999,-0.005856,0.005861,0.707091,0.707074,-0.001000,0.000000,0.000000
37,False,True,True,0.000000,1.000000,-2000.000000,-4388.790039,17.049999,0.000000,684.859985,8.059999,-0.005861,0.005867,0.707090,0.707074,-0.001000,0.000000,0.000000
38,False,True,True,0.000000,1.000000,-2000.000000,-4383.009766,17.049999,0.000000,700.510010,8.059999,-0.005867,0.005872,0.707090,0.707074,-0.001000,0.000000,0.000000
39,False,True,True,0.000000,1.000000,-2000.000000,-4377.100098,17.049999,0.000000,716.029968,8.059999,-0.005872,0.005878,0.707090,0.707074,-0.000900,0.000000,0.000000
40,False,True,True,0.000000,1.000000,-2000.000000,-4371.060059,17.049999,0.000000,731.409973,8.059999,-0.005872,0.005878,0.707090,0.707074,-0.000800,0.000000,0.000000
41,False,True,True,0.000000,1.000000,-2000.000000,-4364.899902,17.049999,0.000000,746.659973,8.059999,-0.005872,0.005878,0.707090,0.707074,-0.000700,0.000000,0.000000
42,False,True,True,0.000000,1.000000,-2000.000000,-4358.609863,17.049999,0.000000,761.779968,8.059999,-0.005872,0.005878,0.707090,0.707074,-0.000700,0.000000,0.000000
43,False,True,True,0.000000,1.000000,-2000.000000,-4352.189941,17.049999,0.000000,776.769958,8.059999,-0.005872,0.005878,0.707090,0.707074,-0.000700,0.000000,0.000000
44,False,True,True,0.000000,1.000000,-2000.000000,-4345.649902,17.049999,0.000000,791.630005,8.059999,-0.005872,0.005878,0.707090,0.707074,-0.000700,0.000000,0.000000
45,False,True,True,0.000000,1.000000,-2000.000000,-4339.049805,17.049999,0.000000,798.169983,8.160000,-0.005872,0.005878,0.707090,0.707074,-0.000700,0.000000,0.000000
46,False,True,True,0.000000,1.000000,-2000.000000,-4332.399902,17.049999,0.000000,804.659973,8.230000,-0.005872,0.005878,0.707090,0.707074,-0.000600,0.000000,0.000000
47,False,True,True,0.000000,1.000000,-2000.000000,-4325.689941,17.049999,0.000000,811.089966,8.280000,-0.005872,0.005878,0.707090,0.707074,-0.000500,0.000000,0.000000
48,False,True,True,0.000000,1.000000,-2000.000000,-4318.929688,17.049999,0.000000,817.469971,8.309999,-0.005872,0.005878,0.707090,0.707074,-0.000500,0.000000,0.000000
49,False,True,True,0.000000,1.000000,-2000.000000,-4312.120117,17.049999,0.000000,823.789978,8.330000,-0.005872,0.005878,0.707090,0.707074,-0.000500,0.000000,0.000000
50,False,True,True,0.000000,1.000000,-2000.000000,-4305.250000,17.049999,0.000000,830.059998,8.340000,-0.005872,0.005878,0.707090,0.707074,-0.000500,0.000000,0.000000
51,False,True,True,0.000000,1.000000,-2000.000000,-4298.330078,17.049999,0.000000,836.269958,8.349999,-0.005872,0.005878,0.707090,0.707074,-0.000500,0.000000,0.000000
52,False,True,True,0.000000,1.000000,-2000.000000,-4291.359863,17.049999,0.000000,842.429993,8.349999,-0.005872,0.005878,0.707090,0.707074,-0.000500,0.000000,0.000000
53,False,True,True,0.000000,1.000000,-2000.000000,-4284.339844,17.049999,0.000000,848.539978,8.349999,-0.005872,0.005878,0.707090,0.707074,-0.000500,0.000000,0.000000
54,False,True,True,0.000000,1.000000,-2000.000000,-4277.270020,17.049999,0.000000,854.599976,8.349999,-0.005872,0.005878,0.707090,0.707074,-0.000500,0.000000,0.000000
55,False,True,True,0.000000,1.000000,-2000.000000,-4270.149902,17.049999,0.000000,860.599976,8.349999,-0.005872,0.005878,0.707090,0.707074,-0.000500,0.000000,0.000000
56,False,True,True,0.000000,1.000000,-2000.000000,-4262.979980,17.049999,0.000000,866.549988,8.349999,-0.005872,0.005878,0.707090,0.707074,-0.000500,0.000000,0.000000
57,False,True,True,0.000000,1.000000,-2000.000000,-4255.759766,17.049999,0.000000,872.449951,8.349999,-0.005872,0.005878,0.707090,0.707074,-0.000500,0.000000,0.000000
58,False,True,True,0.000000,1.000000,-2000.000000,-4248.489746,17.049999,0.000000,878.299988,8.349999,-0.005872,0.005878,0.707090,0.707074,-0.000500,0.000000,0.000000
59,False,True,True,0.000000,1.000000,-2000.000000,-4241.169922,17.049999,0.000000,884.099976,8.349999,-0.005872,0.005878,0.707090,0.707074,-0.000500,0.000000,0.000000
60,False,True,True,0.000000,1.000000,-2000.000000,-4233.799805,17.049999,0.000000,889.849976,8.349999,-0.005872,0.005878,0.707090,0.707074,-0.000500,0.000000,0.000000
61,False,True,True,0.000000,1.000000,-2000.000000,-4226.379883,17.049999,0.000000,895.549988,8.349999,-0.005872,0.005878,0.707090,0.707074,-0.000500,0.000000,0.000000
62,False,True,True,0.000000,1.000000,-2000.000000,-4218.919922,17.049999,0.000000,901.199951,8.349999,-0.005872,0.005878,0.707090,0.707074,-0.000500,0.000000,0.000000
63,False,True,True,0.000000,1.000000,-2000.000000,-4211.409668,17.049999,0.000000,906.799988,8.349999,-0.005872,0.005878,0.707090,0.707074,-0.000500,0.000000,0.000000
64,False,True,True,0.000000,1.000000,-2000.000000,-4203.850098,17.049999,0.000000,912.359985,8.349999,-0.005872,0.005878,0.707090,0.707074,-0.000500,0.000000,0.000000
65,False,True,True,0.000000,1.000000,-2000.000000,-4196.250000,17.049999,0.000000,917.869995,8.349999,-0.005872,0.005878,0.707090,0.707074,-0.000500,0.000000,0.000000
66,False,True,True,0.000000,1.000000,-2000.000000,-4188.600098,17.049999,0.000000,923.329956,8.349999,-0.005872,0.005878,0.707090,0.707074,-0.000500,0.000000,0.000000
67,False,True,True,0.000000,1.000000,-2000.000000,-4180.909668,17.049999,0.000000,928.750000,8.349999,-0.005872,0.005878,0.707090,0.707074,-0.000500,0.000000,0.000000
68,False,True,True,0.000000,1.000000,-2000.000000,-4173.169922,17.049999,0.000000,934.119995,8.349999,-0.005872,0.005878,0.707090,0.707074,-0.000500,0.000000,0.000000
69,False,True,True,0.000000,1.000000,-2000.000000,-4165.390137,17.049999,0.000000,939.440002,8.349999,-0.005872,0.005878,0.707090,0.707074,-0.000500,0.000000,0.000000
70,False,True,True,0.000000,1.000000,-2000.000000,-4157.560059,17.049999,0.000000,944.719971,8.349999,-0.005872,0.005878,0.707090,0.707074,-0.000500,0.000000,0.000000
71,False,True,True,0.000000,1.000000,-2000.000000,-4149.689941,17.049999,0.000000,949.949951,8.349999,-0.005872,0.005878,0.707090,0.707074,-0.000600,0.000000,0.000000
72,False,True,True,0.000000,1.000000,-2000.000000,-4141.770020,17.049999,0.000000,955.139954,8.349999,-0.005872,0.005878,0.707090,0.707074,-0.000600,0.000000,0.000000
73,False,True,True,0.000000,1.000000,-2000.000000,-4133.810059,17.049999,0.000000,960.279968,8.349999,-0.005872,0.005878,0.707090,0.707074,-0.000600,0.000000,0.000000
74,False,True,True,0.000000,1.000000,-2000.000000,-4125.810059,17.049999,0.000000,965.380005,8.349999,-0.005872,0.005878,0.707090,0.707074,-0.000600,0.000000,0.000000
75,False,True,True,0.000000,1.000000,-2000.000000,-4117.759766,17.049999,0.000000,970.429993,8.349999,-0.005872,0.005878,0.707090,0.707074,-0.000600,0.000000,0.000000
76,False,True,True,0.000000,1.000000,-2000.000000,-4109.669922,17.049999,0.000000,975.440002,8.349999,-0.005872,0.005878,0.707090,0.707074,-0.000600,0.000000,0.000000
77,False,True,True,0.000000,1.000000,-2000.000000,-4101.540039,17.049999,0.000000,980.409973,8.349999,-0.005872,0.005878,0.707090,0.707074,-0.000600,0.000000,0.000000
78,False,True,True,0.000000,1.000000,-2000.000000,-4093.369873,17.049999,0.000000,985.339966,8.349999,-0.005872,0.005878,0.707090,0.707074,-0.000600,0.000000,0.000000
79,False,True,True,0.000000,1.000000,-2000.000000,-4085.159912,17.049999,0.000000,990.219971,8.349999,-0.005872,0.005878,0.707090,0.707074,-0.000600,0.000000,0.000000
80,False,True,True,0.000000,1.000000,-2000.000000,-4076.909912,17.049999,0.000000,995.059998,8.349999,-0.005872,0.005878,0.707090,0.707074,-0.000600,0.000000,0.000000
81,False,True,True,0.000000,1.000000,-2000.000000,-4068.619873,17.049999,0.000000,999.859985,8.349999,-0.005872,0.005878,0.707090,0.707074,-0.000600,0.000000,0.000000
82,False,True,True,0.000000,1.000000,-2000.000000,-4060.289795,17.049999,0.000000,1004.619995,8.349999,-0.005872,0.005878,0.707090,0.707074,-0.000700,0.000000,0.000000
83,False,True,True,0.000000,1.000000,-2000.000000,-4051.919922,17.049999,0.000000,1009.339966,8.349999,-0.005872,0.005878,0.707090,0.707074,-0.000700,0.000000,0.000000
84,False,True,True,0.000000,1.000000,-2000.000000,-4043.510010,17.049999,0.000000,1014.019958,8.349999,-0.005872,0.005878,0.707090,0.707074,-0.000700,0.000000,0.000000
85,False,True,True,0.000000,1.000000,-2000.000000,-4035.059814,17.049999,0.000000,1018.659973,8.349999,-0.005872,0.005878,0.707090,0.707074,-0.000700,0.000000,0.000000
86,False,True,True,0.000000,1.000000,-2000.000000,-4026.569824,17.049999,0.000000,1023.259949,8.349999,-0.005872,0.005878,0.707090,0.707074,-0.000700,0.000000,0.000000
87,False,True,True,0.000000,1.000000,-2000.000000,-4018.039795,17.049999,0.000000,1027.819946,8.349999,-0.005872,0.005878,0.707090,0.707074,-0.000700,0.000000,0.000000
88,False,True,True,0.000000,1.000000,-2000.000000,-4009.469971,17.049999,0.000000,1032.339966,8.349999,-0.005872,0.005878,0.707090,0.707074,-0.000700,0.000000,0.000000
89,False,True,True,0.000000,1.000000,-2000.000000,-4000.869873,17.049999,0.000000,1036.819946,8.349999,-0.005872,0.005878,0.707090,0.707074,-0.000700,0.000000,0.000000
90,False,True,True,0.000000,1.000000,-2000.000000,-3992.229980,17.049999,0.000000,1041.260010,8.349999,-0.005872,0.005878,0.707090,0.707074,-0.000700,0.000000,0.000000
91,False,True,True,0.000000,1.000000,-2000.000000,-3983.549805,17.049999,0.000000,1045.660034,8.349999,-0.005872,0.005878,0.707090,0.707074,-0.000700,0.000000,0.000000
92,False,True,True,0.000000,1.000000,-2000.000000,-3974.839844,17.049999,0.000000,1050.030029,8.349999,-0.005872,0.005878,0.707090,0.707074,-0.000700,0.000000,0.000000
93,False,True,True,0.000000,1.000000,-2000.000000,-3966.089844,17.049999,0.000000,1054.359985,8.349999,-0.005872,0.005878,0.707090,0.707074,-0.000700,0.000000,0.000000
94,False,True,True,0.000000,1.000000,-2000.000000,-3957.299805,17.049999,0.000000,1058.650024,8.349999,-0.005872,0.005878,0.707090,0.707074,-0.000700,0.000000,0.000000
95,False,True,True,0.000000,1.000000,-2000.000000,-3948.479980,17.049999,0.000000,1062.910034,8.349999,-0.005872,0.005878,0.707090,0.707074,-0.000800,0.000000,0.000000
96,False,True,True,0.000000,1.000000,-2000.000000,-3939.619873,17.049999,0.000000,1067.130005,8.349999,-0.005872,0.005878,0.707090,0.707074,-0.000800,0.000000,0.000000
97,False,True,True,0.000000,1.000000,-2000.000000,-3930.729980,17.049999,0.000000,1071.309937,8.349999,-0.005872,0.005878,0.707090,0.707074,-0.000800,0.000000,0.000000
98,False,True,True,0.000000,1.000000,-2000.000000,-3921.799805,17.049999,0.000000,1075.459961,8.349999,-0.005872,0.005878,0.707090,0.707074,-0.000800,0.000000,0.000000
99,False,True,True,0.000000,1.000000,-2000.000000,-3912.839844,17.049999,0.000000,1079.569946,8.349999,-0.005872,0.005878,0.707090,0.707074,-0.000800,0.000000,0.000000
100,False,True,True,0.000000,1.000000,-2000.000000,-3903.839844,17.049999,0.000000,1083.650024,8.349999,-0.005872,0.005878,0.707090,0.707074,-0.000800,0.000000,0.000000
101,False,True,True,0.000000,1.000000,-2000.000000,-3894.809814,17.049999,0.000000,1087.689941,8.349999,-0.005872,0.005878,0.707090,0.707074,-0.000800,0.000000,0.000000
102,False,True,True,0.000000,1.000000,-2000.000000,-3885.750000,17.049999,0.000000,1091.699951,8.349999,-0.005872,0.005878,0.707090,0.707074,-0.000800,0.000000,0.000000
103,False,True,True,0.000000,1.000000,-2000.000000,-3876.649902,17.049999,0.000000,1095.669922,8.349999,-0.005872,0.005878,0.707090,0.707074,-0.000800,0.000000,0.000000
104,False,True,True,0.000000,1.000000,-2000.000000,-3867.520020,17.049999,0.000000,1099.609985,8.349999,-0.005872,0.005878,0.707090,0.707074,-0.000800,0.000000,0.000000
105,False,True,True,0.000000,1.000000,-2000.000000,-3858.359863,17.049999,0.000000,1103.510010,8.349999,-0.005872,0.005878,0.707090,0.707074,-0.000800,0.000000,0.000000
106,False,True,True,0.000000,1.000000,-2000.000000,-3849.159912,17.049999,0.000000,1107.380005,8.349999,-0.005872,0.005878,0.707090,0.707074,-0.000800,0.000000,0.000000
107,False,True,True,0.000000,1.000000,-2000.000000,-3839.929932,17.049999,0.000000,1111.219971,8.349999,-0.005872,0.005878,0.707090,0.707074,-0.000800,0.000000,0.000000
108,False,True,True,0.000000,1.000000,-2000.000000,-3830.669922,17.049999,0.000000,1115.030029,8.349999,-0.005872,0.005878,0.707090,0.707074,-0.000800,0.000000,0.000000
109,False,True,True,0.000000,1.000000,-2000.000000,-3821.379883,17.049999,0.000000,1118.799927,8.349999,-0.005872,0.005878,0.707090,0.707074,-0.000900,0.000000,0.000000
110,False,True,True,0.000000,1.000000,-2000.000000,-3812.059814,17.049999,0.000000,1122.539917,8.349999,-0.005872,0.005878,0.707090,0.707074,-0.000900,0.000000,0.000000
111,False,True,True,0.000000,1.000000,-2000.000000,-3802.709961,17.049999,0.000000,1126.250000,8.349999,-0.005872,0.005878,0.707090,0.707074,-0.000900,0.000000,0.000000
112,False,True,True,0.000000,1.000000,-2000.000000,-3793.319824,17.049999,0.000000,1129.929932,8.349999,-0.005872,0.005878,0.707090,0.707074,-0.000900,0.000000,0.000000
113,False,True,True,0.000000,1.000000,-2000.000000,-3783.899902,17.049999,0.000000,1133.569946,8.349999,-0.005872,0.005878,0.707090,0.707074,-0.000900,0.000000,0.000000
114,False,True,True,0.000000,1.000000,-2000.000000,-3774.449951,17.049999,0.000000,1137.179932,8.349999,-0.005872,0.005878,0.707090,0.707074,-0.000900,0.000000,0.000000
115,False,True,True,0.000000,1.000000,-2000.000000,-3764.969971,17.049999,0.000000,1140.760010,8.349999,-0.005872,0.005878,0.707090,0.707074,-0.000900,0.000000,0.000000
116,False,True,True,0.000000,1.000000,-2000.000000,-3755.459961,17.049999,0.000000,1144.309937,8.349999,-0.005872,0.005878,0.707090,0.707074,-0.000900,0.000000,0.000000
117,False,True,True,0.000000,1.000000,-2000.000000,-3745.919922,17.049999,0.000000,1147.829956,8.349999,-0.005872,0.005878,0.707090,0.707074,-0.000900,0.000000,0.000000
118,False,True,True,0.000000,1.000000,-2000.000000,-3736.349854,17.049999,0.000000,1151.319946,8.349999,-0.005872,0.005878,0.707090,0.707074,-0.000900,0.000000,0.000000
119,False,True,True,0.000000,1.000000,-2000.000000,-3726.760010,17.049999,0.000000,1154.780029,8.349999,-0.005872,0.005878,0.707090,0.707074,-0.000900,0.000000,0.000000
120,False,True,True,0.000000,1.000000,-2000.000000,-3717.139893,17.049999,0.000000,1158.209961,8.349999,-0.005872,0.005878,0.707090,0.707074,-0.000900,0.000000,0.000000
121,False,True,True,0.000000,1.000000,-2000.000000,-3707.489990,17.049999,0.000000,1161.609985,8.349999,-0.005872,0.005878,0.707090,0.707074,-0.000900,0.000000,0.000000
122,False,True,True,0.000000,1.000000,-2000.000000,-3697.809814,17.049999,0.000000,1164.979980,8.349999,-0.005872,0.005878,0.707090,0.707074,-0.000900,0.000000,0.000000
123,False,True,True,0.000000,1.000000,-2000.000000,-3688.099854,17.049999,0.000000,1168.319946,8.349999,-0.005872,0.005878,0.707090,0.707074,-0.000900,0.000000,0.000000
124,False,True,True,0.000000,1.000000,-2000.000000,-3678.359863,17.049999,0.000000,1171.640015,8.349999,-0.005872,0.005878,0.707090,0.707074,-0.000900,0.000000,0.000000
125,False,True,True,0.000000,1.000000,-2000.000000,-3668.599854,17.049999,0.000000,1174.929932,8.349999,-0.005872,0.005878,0.707090,0.707074,-0.000900,0.000000,0.000000
126,False,True,True,0.000000,1.000000,-2000.000000,-3658.809814,17.049999,0.000000,1178.189941,8.349999,-0.005872,0.005878,0.707090,0.707074,-0.001000,0.000000,0.000000
127,False,True,True,0.000000,1.000000,-2000.000000,-3648.989990,17.049999,0.000000,1181.419922,8.349999,-0.005878,0.005883,0.707090,0.707074,-0.001000,0.000000,0.000000
128,False,True,True,0.000000,1.000000,-2000.000000,-3639.139893,17.049999,0.000000,1184.619995,8.349999,-0.005883,0.005888,0.707090,0.707074,-0.000900,0.000000,0.000000
129,False,True,True,0.000000,1.000000,-2000.000000,-3629.270020,17.049999,0.000000,1187.799927,8.349999,-0.005883,0.005888,0.707090,0.707074,-0.000800,0.000000,0.000000
130,False,True,True,0.000000,1.000000,-2000.000000,-3619.369873,17.049999,0.000000,1190.949951,8.349999,-0.005883,0.005888,0.707090,0.707074,-0.000800,0.000000,0.000000
131,False,True,True,0.000000,1.000000,-2000.000000,-3609.449951,17.049999,0.000000,1194.069946,8.349999,-0.005883,0.005888,0.707090,0.707074,-0.000800,0.000000,0.000000
132,False,True,True,0.000000,1.000000,-2000.000000,-3599.500000,17.049999,0.000000,1197.160034,8.349999,-0.005883,0.005888,0.707090,0.707074,-0.000800,0.000000,0.000000
133,False,True,True,0.000000,1.000000,-2000.000000,-3589.520020,17.049999,0.000000,1200.229980,8.349999,-0.005883,0.005888,0.707090,0.707074,-0.000800,0.000000,0.000000
134,False,True,True,0.000000,1.000000,-2000.000000,-3579.520020,17.049999,0.000000,1203.270020,8.349999,-0.005883,0.005888,0.707090,0.707074,-0.000800,0.000000,0.000000
135,False,True,True,0.000000,1.000000,-2000.000000,-3569.489990,17.049999,0.000000,1206.289917,8.349999,-0.005883,0.005888,0.707090,0.707074,-0.000800,0.000000,0.000000
136,False,True,True,0.000000,1.000000,-2000.000000,-3559.439941,17.049999,0.000000,1209.280029,8.349999,-0.005883,0.005888,0.707090,0.707074,-0.000800,0.000000,0.000000
137,False,True,True,0.000000,1.000000,-2000.000000,-3549.359863,17.049999,0.000000,1212.239990,8.349999,-0.005883,0.005888,0.707090,0.707074,-0.000800,0.000000,0.000000
138,False,True,True,0.000000,1.000000,-2000.000000,-3539.260010,17.049999,0.000000,1215.179932,8.349999,-0.005883,0.005888,0.707090,0.707074,-0.000800,0.000000,0.000000
139,False,True,True,0.000000,1.000000,-2000.000000,-3529.129883,17.049999,0.000000,1218.089966,8.349999,-0.005883,0.005888,0.707090,0.707074,-0.000800,0.000000,0.000000
140,False,True,True,0.000000,1.000000,-2000.000000,-3518.979980,17.049999,0.000000,1220.979980,8.349999,-0.005883,0.005888,0.707090,0.707074,-0.000800,0.000000,0.000000
141,False,True,True,0.000000,1.000000,-2000.000000,-3508.809814,17.049999,0.000000,1223.839966,8.349999,-0.005883,0.005888,0.707090,0.707074,-0.000800,0.000000,0.000000
142,False,True,True,0.000000,1.000000,-2000.000000,-3498.609863,17.049999,0.000000,1226.679932,8.349999,-0.005883,0.005888,0.707090,0.707074,-0.000800,0.000000,0.000000
143,False,True,True,0.000000,1.000000,-2000.000000,-3488.389893,17.049999,0.000000,1229.500000,8.349999,-0.005883,0.005888,0.707090,0.707074,-0.000800,0.000000,0.000000
144,False,True,True,0.000000,1.000000,-2000.000000,-3478.139893,17.049999,0.000000,1232.289917,8.349999,-0.005883,0.005888,0.707090,0.707074,-0.000800,0.000000,0.000000
145,False,True,True,0.000000,1.000000,-2000.000000,-3467.869873,17.049999,0.000000,1235.059937,8.349999,-0.005883,0.005888,0.707090,0.707074,-0.000800,0.000000,0.000000
146,False,True,True,0.000000,1.000000,-2000.000000,-3457.579834,17.049999,0.000000,1237.799927,8.349999,-0.005883,0.005888,0.707090,0.707074,-0.000800,0.000000,0.000000
147,False,True,True,0.000000,1.000000,-2000.000000,-3447.260010,17.049999,0.000000,1240.520020,8.349999,-0.005883,0.005888,0.707090,0.707074,-0.000800,0.000000,0.000000
148,False,True,True,0.000000,1.000000,-2000.000000,-3436.919922,17.049999,0.000000,1243.219971,8.349999,-0.005883,0.005888,0.707090,0.707074,-0.000800,0.000000,0.000000
149,False,True,True,0.000000,1.000000,-2000.000000,-3426.559814,17.049999,0.000000,1245.890015,8.349999,-0.005883,0.005888,0.707090,0.707074,-0.000800,0.000000,0.000000
150,False,True,True,0.000000,1.000000,-2000.000000,-3416.179932,17.049999,0.000000,1248.539917,8.349999,-0.005883,0.005888,0.707090,0.707074,-0.000800,0.000000,0.000000
151,False,True,True,0.000000,1.000000,-2000.000000,-3405.780029,17.049999,0.000000,1251.169922,8.349999,-0.005883,0.005888,0.707090,0.707074,-0.000800,0.000000,0.000000
